,날짜,n-gram,UpDown
960,2015-01-13,"유동성/NNG;경기/NNG;부양/NNG, 경기/NNG;부양/NNG;긍정적/VAX, 경제/NNG;성장률/NNG;둔화/NNG, 부동산/NNG;가격/NNG;상승/NNG, 가계/NNG;소비/NNG;감소/NNG, 소비/NNG;증가/NNG;둔화/NNG, 경제/NNG;성장률/NNG;높/VA, 자산/NNG;가격/NNG;떨어/VV, 가계/NNG;소비/NNG;줄/VV, 소비/NNG;모멘텀/NNG, 소비/NNG;부정적/VAX, 부동산/NNG;거품/NNG, 경제/NNG;저성장/NNG, 소비자/NNG;불안/NNG, 우려/NNG;불안정/NNG, 경제/NNG;성장/NNG, 소비/NNG;부진/NNG, 소비/NNG;둔화/NNG, 지출/NNG;축소/NNG, 가격/NNG;억제/NNG, 수입/NNG;감소/NNG, 소득/NNG;감소/NNG, 절상/NNG;압력/NNG, 임금/NNG;상승/NNG, 소비/NNG;진작/NNG, 물가/NNG;상승/NNG, 긴축/NNG;완화/NNG, 빨리/MAG;성장/NNG, 거의/MAG;성장/NNG, 성장/NNG;정체/NNG, 급속/NNG;성장/NNG, 소득/NNG;떨어/VV, 새롭/VA;성장/NNG, 수익성/NNG;높/VA, 높/VA;증가/NNG",상승
961,2015-01-13,"신용등급/NNG;전망/NNG;부정적/VAX;안정/NNG, 경상/NNG;수지/NNG;적자/NNG, 재정/NNG;적자/NNG;감소/NNG, 강력/NNG;경기/NNG;부양/NNG, 유동성/NNG;성장/NNG, 소비/NNG;모멘텀/NNG, 구매력/NNG;증가/NNG, 수요/NNG;회복/NNG, 유가/NNG;하락/NNG, 하락/NNG;최대/NNG, 금리/NNG;인하/NNG, 기업/NNG;성장/NNG, 재정/NNG;건전/NNG, 정책/NNG;반대/NNG, 가계/NNG;개선/NNG, 물가/NNG;안정/NNG, 가격/NNG;상승/NNG, 소비/NNG;부양/NNG, 소비/NNG;진작/NNG, 금리/NNG;인상/NNG, 물가/NNG;하락/NNG, 소비/NNG;오르/VV, 수요/NNG;늘/VV",상승
962,2015-01-12,"우려/NNG;안전자산/NNG;선호/NNG;강화/NNG, 채권시장/NNG;강세/NNG;금리/NNG;하락/NNG, 지표/NNG;부진/NNG;안전자산/NNG;선호/NNG, fed/NNG;금리/NNG;인상/NNG;지연/NNG, 현선물/NNG;매수/NNG;금리/NNG;하락/NNG, 임금/NNG;상승/NNG;물가/NNG;상승/NNG, 물가/NNG;상승/NNG;금리/NNG;인상/NNG, 미/NNG;fed/NNG;금리/NNG;인상/NNG, 금리/NNG;하락/NNG;금리/NNG;상승/NNG, 미/NNG;국채/NNG;금리/NNG;급등/NNG, 미/NNG;국채/NNG;금리/NNG;급락/NNG, 수요견인/NNG;인플레이션/NNG;압력/NNG, 금리/NNG;인하/NNG;기대/NNG;살/VV, 고용시장/NNG;임금/NNG;상승/NNG, 대외/NNG;경기/NNG;불확실성/NNG, 서비스업/NNG;지표/NNG;부진/NNG, 안전자산/NNG;선호/NNG;약화/NNG, 비농업/NNG;고용/NNG;증가/NNG, 임금/NNG;상승률/NNG;부진/NNG, 설비/NNG;가동률/NNG;상승/NNG, 유로존/NNG;이탈/NNG;우려/NNG, 유로존/NNG;탈퇴/NNG;우려/NNG, 유로존/NNG;탈퇴/NNG;위험/NNG, 장기물/NNG;금리/NNG;상승/NNG, 저물가/NNG;금리/NNG;인상/NNG, 단기물/NNG;금리/NNG;하락/NNG, 금리/NNG;장기물/NNG;상승/NNG, 지표/NNG;호조/NNG;일시적/VAX, 일시적/VAX;금리/NNG;상승/NNG, 세부/NNG;지표/NNG;개선/NNG, 임금/NNG;상승/NNG;정체/NNG, 호조/NNG;소비/NNG;증가/NNG, 다수/NNG;금리/NNG;인상/NNG, 완만/NNG;속도/NNG;인상/NNG, 민간/NNG;고용/NNG;호조/NNG, 금리/NNG;하락/NNG;강세/NNG, 국채/NNG;입찰/NNG;부진/NNG, 경제/NNG;장기/NNG;침체/NNG, 금리/NNG;급락/NNG;강세/NNG, 우려/NNG;상존/NNG;약세/NNG, 금리/NNG;소폭/MAG;하락/NNG, 금리/NNG;하락/NNG;되돌/VV, 낮/VA;임금/NNG;상승/NNG, fed/NNG;비둘기/NNG, 대외/NNG;불확실성/NNG, 실업률/NNG;호조/NNG, 일자리/NNG;증가/NNG, 실업률/NNG;하락/NNG, 실업자/NNG;감소/NNG, 지표/NNG;실망/NNG, 예상/NNG;상회/NNG, 고용자수/NNG;늘/VV, 유가/NNG;급락/NNG, 경기/NNG;개선/NNG, 호조/NNG;약세/NNG, 부진/NNG;약세/NNG, 위험/NNG;급락/NNG, 유가/NNG;상승/NNG, 수출/NNG;부진/NNG, 고용/NNG;늘/VV, 높/VA;인상/NNG, 매파/NNG;없/VA",상승
963,2015-01-12,"미/NNG;경제/NNG;지표/NNG;개선/NNG, 미/NNG;금리/NNG;인상/NNG;경계/NNG, 안전자산/NNG;위험자산/NNG;선호/NNG, 신흥국/NNG;경제/NNG;불안/NNG, 국제/NNG;유가/NNG;하락/NNG, 경제/NNG;불안/NNG;우려/NNG, 일시적/VAX;가능성/NNG;높/VA, 위험/NNG;선호/NNG;개선/NNG, 대외/NNG;불확실성/NNG;높/VA, 높/VA;투자심리/NNG;위축/NNG, 부양/NNG;기대/NNG;높/VV, 안전자산/NNG;선호/NNG, 우려/NNG;불확실성/NNG, 신흥국/NNG;위험/NNG, 채권/NNG;선호/NNG, 지수/NNG;부담/NNG, 우려/NNG;확대/NNG, 개선/NNG;지연/NNG, 변동성/NNG;높/VA, 우려/NNG;높/VA, 수요/NNG;높/VA, 우려/NNG;높/VV",상승
964,2015-01-12,"대외/NNG;충격/NNG;선제/NNG;시장/NNG;안정/NNG, 유가/NNG;하락/NNG;디플레이션/NNG;우려/NNG, 급락/NNG;글로벌/NNG;안전자산/NNG;선호/NNG, 유가/NNG;원자재/NNG;가격/NNG;안정/NNG, 유가/NNG;하락/NNG;유가/NNG;하락/NNG, 구조개혁/NNG;경제/NNG;활성화/NNG, 대외/NNG;불확실성/NNG;확대/NNG, 불확실성/NNG;확대/NNG;강세/NNG, 전망/NNG;대외/NNG;불확실성/NNG, 금리/NNG;대외/NNG;불확실성/NNG, 구조개혁/NNG;체질/NNG;개선/NNG, 하락/NNG;대외/NNG;불확실성/NNG, 불안/NNG;대외/NNG;불확실성/NNG, 경기/NNG;판단/NNG;긍정적/VAX, 유가/NNG;하락/NNG;긍정적/VAX, 유로존/NNG;경기/NNG;부진/NNG, 예상/NNG;성장률/NNG;하향/NNG, 대외/NNG;변동성/NNG;확대/NNG, 산유국/NNG;경제/NNG;불안/NNG, 글로벌/NNG;금리/NNG;상승/NNG, 불안/NNG;유가/NNG;급락/NNG, 경제/NNG;전망/NNG;하향/NNG, 경기/NNG;판단/NNG;악화/NNG, 금리/NNG;인하/NNG;압박/NNG, 물가/NNG;전망/NNG;하향/NNG, 가계/NNG;부채/NNG;부담/NNG, 불안/NNG;유가/NNG;하락/NNG, 국제/NNG;유가/NNG;하락/NNG, 경제/NNG;체질/NNG;개선/NNG, 곡물/NNG;가격/NNG;하락/NNG, 기대/NNG;점차/MAG;약화/NNG, 지표/NNG;금리/NNG;상승/NNG, 인하/NNG;가능성/NNG;낮/VV, 금리/NNG;상승/NNG;어렵/VA, 채권시장/NNG;불안/NNG, 채권시장/NNG;강세/NNG, 통화정책/NNG;압박/NNG, 양적완화/NNG;종료/NNG, 구조개혁/NNG;차질/NNG, 우려/NNG;긍정적/VAX, 내수/NNG;긍정적/VAX, 긍정적/VAX;조짐/NNG, 회복/NNG;긍정적/VAX, 전망/NNG;긍정적/VAX, 경기/NNG;긍정적/VAX, 예상/NNG;하향/NNG, 악화/NNG;아니/VCN, 정치/NNG;불안/NNG, 내수/NNG;회복/NNG, 기대/NNG;약화/NNG, 금리/NNG;인상/NNG, 경기/NNG;회복/NNG, 경제/NNG;활력/NNG, 기대/NNG;증폭/NNG, 물가/NNG;하락/NNG, 하락/NNG;방어/NNG, 공급/NNG;하락/NNG, 유가/NNG;회복/NNG, 우려/NNG;작/VV",상승
965,2015-01-07,"유가/NNG;하락/NNG;물가/NNG;하락/NNG;압력/NNG, 유가/NNG;상승/NNG;경기/NNG;회복/NNG, 경기/NNG;회복/NNG;금리/NNG;인상/NNG, 금리/NNG;인상/NNG;물가/NNG;상승/NNG, 미/NNG;국채/NNG;수익률/NNG;상승/NNG, 미/NNG;국채/NNG;금리/NNG;하락/NNG, 미/NNG;국채/NNG;금리/NNG;상승/NNG, 컨센서스/NNG;금리/NNG;상승/NNG, 글로벌/NNG;금융/NNG;위험/NNG, 금리/NNG;상승/NNG;모멘텀/NNG, fed/NNG;금리/NNG;인상/NNG, 금리/NNG;유가/NNG;상승/NNG, 환경/NNG;경기/NNG;회복/NNG, 국채/NNG;수익률/NNG;내리/VV, 디플레이션갭/NNG;해소/NNG, 위험자산/NNG;긍정적/VAX, 안전자산/NNG;선호/NNG, 금융위기/NNG;하향/NNG, 회복국면/NNG;상승/NNG, 경기/NNG;모멘텀/NNG, 글로벌/NNG;위험/NNG, 유가/NNG;모멘텀/NNG, 금리/NNG;위협/NNG, 하향/NNG;추세/NNG, 경기/NNG;확장/NNG, 경기/NNG;자신/NNG, 예상/NNG;높/VA, 자신/NNG;높/VV",상승
966,2015-01-05,"fed/NNG;금리/NNG;인상/NNG;서둘/VV;않/VX, 불확실성/NNG;증가/NNG;안전자산/NNG;선호/NNG, 불확실성/NNG;금리/NNG;하락/NNG;압력/NNG, 국채선물/NNG;매도/NNG;금리/NNG;상승/NNG, 안전자산/NNG;선호/NNG;약화/NNG;약세/NNG, 지표/NNG;시장/NNG;금리/NNG;상승/NNG, 소비/NNG;기업/NNG;투자/NNG;증가/NNG, 지표/NNG;호조/NNG;유가/NNG;하락/NNG, 우려/NNG;금융시장/NNG;불확실성/NNG, 금융시장/NNG;불확실성/NNG;증가/NNG, 금리/NNG;쉽/VA;오르/VV;못하/VX, 대외/NNG;경제/NNG;불확실성/NNG, 대외/NNG;경기/NNG;불확실성/NNG, 안전자산/NNG;선호/NNG;강화/NNG, 대외/NNG;요인/NNG;불확실성/NNG, 채권시장/NNG;금리/NNG;인상/NNG, 금리/NNG;일시적/VAX;상승/NNG, 유로존/NNG;경기/NNG;둔화/NNG, 금리/NNG;상승/NNG;우호적/VAX, 단기물/NNG;금리/NNG;상승/NNG, ecb/NNG;물가/NNG;안정/NNG, 물가/NNG;상승/NNG;제한적/VAX, 모기지/NNG;금리/NNG;급등/NNG, 제조업/NNG;지표/NNG;호조/NNG, 가계/NNG;부채/NNG;증가/NNG, 위험/NNG;유가/NNG;하락/NNG, 경제/NNG;전망/NNG;하향/NNG, 금리/NNG;역대/NNG;최저/NNG, 만약/MAG;금리/NNG;인하/NNG, 금리/NNG;인상/NNG;위험/NNG, 지표/NNG;호조/NNG;매파/NNG, 전망/NNG;부각/NNG;약세/NNG, 대외/NNG;경기/NNG;부진/NNG, 지표/NNG;예상/NNG;상회/NNG, 금리/NNG;가능성/NNG;높/VV, 금리/NNG;내리/VV;않/VX, 인플레이션/NNG;압력/NNG, 채권시장/NNG;약세/NNG, 예상/NNG;저성장/NNG, 유로존/NNG;이탈/NNG, 정치/NNG;불안정/NNG, 우려/NNG;비둘기/NNG, 정치/NNG;위험/NNG, 공급/NNG;확대/NNG, 경기/NNG;호조/NNG, 하락/NNG;최저/NNG, 경제/NNG;호조/NNG, 전망/NNG;우세/NNG, 우세/NNG;강세/NNG, 전망/NNG;약세/NNG, 고용/NNG;호조/NNG, 유가/NNG;급락/NNG, 둔화/NNG;우려/NNG, 투자/NNG;강화/NNG, 금리/NNG;급락/NNG, 위험/NNG;높/VA",상승
967,2015-01-05,"fed/NNG;경제/NNG;지표/NNG;개선/NNG, 경제/NNG;지표/NNG;금리/NNG;인상/NNG, 미/NNG;경제/NNG;지표/NNG;호조/NNG, 신흥국/NNG;투자심리/NNG;개선/NNG, 경제/NNG;지표/NNG;부진/NNG, 경제/NNG;회복/NNG;우려/NNG, 자금/NNG;유출/NNG;확대/NNG, 위험자산/NNG;선호/NNG, 안전자산/NNG;선호/NNG, 디폴트/NNG;우려/NNG, 채권/NNG;선호/NNG, 위험/NNG;선호/NNG, 녹록/NNG;않/VX",상승
968,2015-01-05,"소비자/NNG;물가/NNG;국제/NNG;유가/NNG;하락/NNG, 국채선물/NNG;매수/NNG;채권시장/NNG;강세/NNG, ism/NNG;제조업/NNG;지수/NNG;부진/NNG, ism/NNG;제조업/NNG;지수/NNG;하락/NNG, 정치/NNG;불안/NNG;안전자산/NNG;선호/NNG, ism/NNG;제조업/NNG;지수/NNG;둔화/NNG, 국채선물/NNG;매수/NNG;힘입/VV;하락/NNG, 전망/NNG;글로벌/NNG;경기/NNG;둔화/NNG, 채권/NNG;금리/NNG;하향/NNG;안정/NNG, 통화/NNG;완화/NNG;기대/NNG;강화/NNG, 채권/NNG;금리/NNG;낙폭/NNG;되돌/VV, 유로존/NNG;디플레이션/NNG;우려/NNG, 글로벌/NNG;안전자산/NNG;선호/NNG, 하락/NNG;디플레이션/NNG;우려/NNG, 금리/NNG;인하/NNG;불확실성/NNG, 유로존/NNG;경기/NNG;둔화/NNG, 경기/NNG;모멘텀/NNG;둔화/NNG, 국고채/NNG;발행/NNG;증가/NNG, 제조업/NNG;경기/NNG;둔화/NNG, 유로존/NNG;경기/NNG;부진/NNG, 생산/NNG;증가율/NNG;둔화/NNG, 수출/NNG;증가율/NNG;상승/NNG, 경제/NNG;지표/NNG;둔화/NNG, 고용/NNG;지표/NNG;둔화/NNG, 경제/NNG;지표/NNG;부진/NNG, 채권시장/NNG;우호적/VAX, 채권시장/NNG;긍정적/VAX, fed/NNG;비둘기/NNG, fed/NNG;매파/NNG, 수출/NNG;모멘텀/NNG, gdp/NNG;부진/NNG, 경제/NNG;낙관/NNG, 지수/NNG;증가/NNG, 지수/NNG;감소/NNG, 고용/NNG;둔화/NNG, gdp/NNG;높/VA",상승
969,2015-01-05,"전망/NNG;성장률/NNG;물가/NNG;전망/NNG;하향/NNG, 경제/NNG;전망/NNG;성장률/NNG;전망/NNG;하향/NNG, 금융시장/NNG;불확실성/NNG;안전자산/NNG;선호/NNG, 고용/NNG;지표/NNG;금리/NNG;상승/NNG, 물가/NNG;전망/NNG;소폭/MAG;하향/NNG, 대내외/NNG;경기/NNG;불확실성/NNG, 구조개혁/NNG;경제/NNG;활성화/NNG, 글로벌/NNG;안전자산/NNG;선호/NNG, 대외/NNG;불확실성/NNG;확대/NNG, 하락/NNG;대외/NNG;불확실성/NNG, 국채선물/NNG;역대/NNG;최대/NNG, 안전자산/NNG;선호/NNG;지지/NNG, 금리/NNG;안전자산/NNG;선호/NNG, 부진/NNG;대외/NNG;불확실성/NNG, 금리/NNG;대외/NNG;불확실성/NNG, 유로존/NNG;경기/NNG;부진/NNG, 글로벌/NNG;금리/NNG;상승/NNG, 전망/NNG;경기/NNG;부진/NNG, 부진/NNG;유가/NNG;하락/NNG, 기대/NNG;약화/NNG;약세/NNG, 시중/NNG;금리/NNG;안정/NNG, 긴축/NNG;신호/NNG;강화/NNG, 정치/NNG;불안/NNG;확대/NNG, 경제/NNG;지표/NNG;호조/NNG, 지표/NNG;호조/NNG;긴축/NNG, 가계/NNG;부채/NNG;부담/NNG, 인하/NNG;기대/NNG;방어/NNG, 기대/NNG;점차/MAG;약화/NNG, 실물/NNG;지표/NNG;개선/NNG, 금리/NNG;상승/NNG;되돌/VV, 인하/NNG;가능성/NNG;낮/VV, 금리/NNG;강하/VA;상승/NNG, 금리/NNG;상승/NNG;높/VV, 하락/NNG;면하/VV;못하/VX, 강하/VA;상승/NNG;어렵/VA, 금리/NNG;오르/VV;않/VX, 디플레이션/NNG;우려/NNG, 금융시장/NNG;안정/NNG, 우려/NNG;저성장/NNG, 우려/NNG;인하/NNG, 금리/NNG;인상/NNG, 금리/NNG;하락/NNG, 내수/NNG;부진/NNG, 정책/NNG;강하/VA",상승
970,2015-01-05,"수출/NNG;수입/NNG;무역/NNG;흑자/NNG, 금리/NNG;인하/NNG;경기/NNG;부양/NNG, 성장/NNG;인플레이션/NNG;억제/NNG, 고정자산/NNG;투자/NNG;증가/NNG, 가격/NNG;경쟁력/NNG;향상/NNG, 노동/NNG;생산성/NNG;하락/NNG, 둔화/NNG;가능성/NNG;우려/NNG, 선진국/NNG;경기/NNG;침체/NNG, 직접/MAG;투자/NNG;증가/NNG, 세계/NNG;경제/NNG;불황/NNG, 투자/NNG;비중/NNG;증가/NNG, 안정/NNG;경제/NNG;성장/NNG, 경제/NNG;체질/NNG;개선/NNG, 경제/NNG;성장/NNG;견인/NNG, 경제/NNG;안정/NNG;성장/NNG, 금리/NNG;인하/NNG;완화/NNG, 내수/NNG;소비/NNG;확대/NNG, 해외/NNG;투자/NNG;확대/NNG, 부채/NNG;관리/NNG;강화/NNG, 서비스업/NNG;확대/NNG, 서비스업/NNG;성장/NNG, 경제/NNG;고도성장/NNG, 생산인구/NNG;감소/NNG, 투자/NNG;활성화/NNG, gdp/NNG;증가/NNG, 경제/NNG;회복/NNG, 경기/NNG;개선/NNG, 재정/NNG;확장/NNG, 통화/NNG;완화/NNG, 수요/NNG;증가/NNG, 무역/NNG;적자/NNG, 내수/NNG;확대/NNG, 내외/NNG;성장/NNG, 둔화/NNG;우려/NNG, 생산/NNG;증가/NNG, 노동/NNG;감소/NNG, 성장/NNG;둔화/NNG, 고속/NNG;성장/NNG, 부양/NNG;효과/NNG, 내수/NNG;확장/NNG, 억제/NNG;안정/NNG, 소비/NNG;촉진/NNG, 정책/NNG;개선/NNG, 재정/NNG;적자/NNG, 소득/NNG;증가/NNG, 투자/NNG;촉진/NNG, 수요/NNG;억제/NNG, 건설/NNG;강화/NNG",상승
971,2014-12-30,"금리/NNG;하락/NNG;신용스프레드/NNG;축소/NNG, 신용등급/NNG;전망/NNG;부정적/VAX;하향/NNG, 우려/NNG;국고채/NNG;금리/NNG;상승/NNG, 전망/NNG;국고채/NNG;금리/NNG;하락/NNG, 신용스프레드/NNG;금리/NNG;상승/NNG, 신용스프레드/NNG;소폭/MAG;확대/NNG, 회사채/NNG;시장/NNG;신용위험/NNG, 채권시장/NNG;금리/NNG;상승/NNG, 회사채/NNG;시장/NNG;활성화/NNG, 부채/NNG;상환능력/NNG;저하/NNG, 신용등급/NNG;전망/NNG;하향/NNG, 펀더멘털/NNG;악화/NNG;우려/NNG, 국고채/NNG;금리/NNG;인하/NNG, 금리/NNG;높/VA;신용위험/NNG, 금리/NNG;인상/NNG;우려/NNG, 전망/NNG;금리/NNG;상승/NNG, 금리/NNG;상승/NNG;우려/NNG, 회사채/NNG;시장/NNG;낮/VA, 투자/NNG;수요/NNG;많/VA, 채권/NNG;금리/NNG;높/VA, 많/VA;금리/NNG;상승/NNG, 우려/NNG;점차/MAG;크/VV, 신용스프레드/NNG;확대/NNG, 기업/NNG;신용위험/NNG, 점차/MAG;불확실성/NNG, 신용위험/NNG;확대/NNG, 신용위험/NNG;상승/NNG, 크레딧/NNG;강세/NNG, 신용위험/NNG;크/VV, 신용/NNG;악화/NNG, 신용/NNG;하락/NNG, 불확실성/NNG;크/VV, 전망/NNG;강세/NNG, 예상/NNG;하향/NNG, 유가/NNG;하락/NNG",상승
972,2014-12-30,"대내외/NNG;경기/NNG;불확실성/NNG;금리/NNG;인하/NNG, 경제/NNG;전망/NNG;하향/NNG;금리/NNG;인하/NNG, 금리/NNG;인하/NNG;기대/NNG;약화/NNG;상승/NNG, 금리/NNG;하락/NNG;신용스프레드/NNG;축소/NNG, 글로벌/NNG;경기/NNG;불확실성/NNG;완화/NNG, 신용등급/NNG;전망/NNG;부정적/VAX;하향/NNG, 글로벌/NNG;경기/NNG;모멘텀/NNG;둔화/NNG, 경제주체/NNG;심리/NNG;개선/NNG;미흡/NNG, 글로벌/NNG;경기/NNG;하방/NNG;위험/NNG, 대내외/NNG;경기/NNG;하방/NNG;위험/NNG, 광공업/NNG;생산/NNG;수출/NNG;부진/NNG, fed/NNG;경제/NNG;전망/NNG;상향/NNG, 우려/NNG;국고채/NNG;금리/NNG;상승/NNG, 전망/NNG;국고채/NNG;금리/NNG;하락/NNG, 채권/NNG;금리/NNG;하향/NNG;안정/NNG, 미/NNG;fed/NNG;금리/NNG;인상/NNG, 금리/NNG;인상/NNG;우려/NNG;완화/NNG, 경기/NNG;선행/NNG;지수/NNG;부진/NNG, 금리/NNG;인하/NNG;금리/NNG;인하/NNG, 경기/NNG;하방/NNG;위험/NNG;확대/NNG, 금리/NNG;인하/NNG;가능성/NNG;높/VV, 높/VA;금리/NNG;인상/NNG;우려/NNG, 낮/VA;물가/NNG;상승/NNG;압력/NNG, gdp/NNG;디플레이터/NNG;상승/NNG, 신용스프레드/NNG;금리/NNG;상승/NNG, 신용스프레드/NNG;소폭/MAG;확대/NNG, 채권/NNG;매수포지션/NNG;확대/NNG, 부진/NNG;디플레이션/NNG;우려/NNG, 대내외/NNG;안전자산/NNG;선호/NNG, 경제/NNG;디플레이션/NNG;압력/NNG, 기대/NNG;쉽/VA;사라지/VV;않/VX, 회사채/NNG;시장/NNG;신용위험/NNG, 단기/NNG;스프레드/NNG;축소/NNG, 채권투자/NNG;심리/NNG;위축/NNG, 채권시장/NNG;호재/NNG;악재/NNG, 국채선물/NNG;매도/NNG;확대/NNG, 신흥국/NNG;경기/NNG;모멘텀/NNG, 채권시장/NNG;금리/NNG;상승/NNG, 회사채/NNG;시장/NNG;활성화/NNG, 부채/NNG;상환능력/NNG;저하/NNG, 신용등급/NNG;전망/NNG;하향/NNG, 펀더멘털/NNG;악화/NNG;우려/NNG, 경제/NNG;모멘텀/NNG;둔화/NNG, 금리/NNG;상하방/NNG;경직/NNG, 상하방/NNG;경직/NNG;강화/NNG, 하향/NNG;안정/NNG;우호적/VAX, 선진국/NNG;경기/NNG;부진/NNG, 신흥국/NNG;위험/NNG;확대/NNG, 글로벌/NNG;경기/NNG;우려/NNG, 경기/NNG;모멘텀/NNG;약화/NNG, 낮/VA;인플레이션/NNG;압력/NNG, 국고채/NNG;금리/NNG;인하/NNG, 채권/NNG;가격/NNG;부담/NNG, 금리/NNG;높/VA;신용위험/NNG, 전망/NNG;금리/NNG;하향/NNG, 경제/NNG;체질/NNG;개선/NNG, 채권/NNG;금리/NNG;상승/NNG, 채권/NNG;금리/NNG;하락/NNG, 금리/NNG;하락/NNG;제한/NNG, 경제/NNG;성장/NNG;한계/NNG, 경제/NNG;안정/NNG;성장/NNG, 부진/NNG;생산/NNG;감소/NNG, 수출/NNG;부진/NNG;우려/NNG, 금리/NNG;인하/NNG;지지/NNG, 전망/NNG;금리/NNG;상승/NNG, 금리/NNG;상승/NNG;우려/NNG, 회사채/NNG;시장/NNG;낮/VA, 투자/NNG;수요/NNG;많/VA, 채권/NNG;금리/NNG;높/VA, 장단기스프레드/NNG;축소/NNG, 낮/VA;금리/NNG;인하/NNG, 많/VA;금리/NNG;상승/NNG, 우려/NNG;점차/MAG;크/VV, 약하/VA;지지/NNG;않/VX, 신용스프레드/NNG;확대/NNG, 디플레이션/NNG;위험/NNG, 채권시장/NNG;우호적/VAX, 채권/NNG;수요우위/NNG, 산업활동/NNG;부진/NNG, 채권시장/NNG;강세/NNG, 듀레이션/NNG;확대/NNG, 금리/NNG;낙폭제한/NNG, 양적완화/NNG;강화/NNG, 기업/NNG;신용위험/NNG, 점차/MAG;불확실성/NNG, 신용위험/NNG;확대/NNG, 신용위험/NNG;상승/NNG, 경제/NNG;저성장/NNG, 우려/NNG;저성장/NNG, 전망/NNG;의구심/NNG, 글로벌/NNG;위험/NNG, 유동성/NNG;확대/NNG, 순투자/NNG;증가/NNG, 국고채/NNG;확대/NNG, 크레딧/NNG;강세/NNG, 신용/NNG;악화/NNG, 지표/NNG;부진/NNG, 경제/NNG;회복/NNG, 수요/NNG;제한/NNG, 지표/NNG;성장/NNG, 완화/NNG;낙관/NNG, 경제/NNG;한계/NNG, 부진/NNG;상승/NNG, 경기/NNG;성장/NNG, 경기/NNG;둔화/NNG, 원화/NNG;절하/NNG, 경기/NNG;개선/NNG, 경제/NNG;둔화/NNG, 신용위험/NNG;크/VV, 신용/NNG;하락/NNG, 불확실성/NNG;크/VV, 전망/NNG;강세/NNG, 예상/NNG;하향/NNG, 유가/NNG;하락/NNG, 개선/NNG;더디/VA, 우려/NNG;쉽/VA, 전망/NNG;낮/VA",상승
973,2014-12-23,"회사채/NNG;신용스프레드/NNG;확대/NNG, 회사채/NNG;시장/NNG;활성화/NNG, 흥행/NNG;성공/NNG, 수요/NNG;확대/NNG",상승
974,2014-12-22,"신흥국/NNG;자금/NNG;유출/NNG;우려/NNG, 국제/NNG;유가/NNG;급락/NNG;하락/NNG, 자금/NNG;유출/NNG;우려/NNG;완화/NNG, 신흥국/NNG;위험자산/NNG;선호/NNG, 신흥국/NNG;투자심리/NNG;악화/NNG, 위험자산/NNG;선호/NNG;위축/NNG, 물가/NNG;전망/NNG;상향/NNG, 금리/NNG;인상/NNG;후퇴/NNG, 하락/NNG;경제/NNG;우려/NNG, 인플레이션/NNG;하향/NNG, 투자심리/NNG;위축/NNG, 디폴트/NNG;우려/NNG, 신흥국/NNG;위험/NNG, 유가/NNG;하락/NNG, 하락/NNG;압력/NNG, 위험/NNG;선호/NNG",상승
975,2014-12-22,"악화/NNG;신용등급/NNG;하락/NNG, 채권시장/NNG;금리/NNG;인상/NNG, 국고채/NNG;금리/NNG;상승/NNG, 크레딧/NNG;거래/NNG;증가/NNG, 높/VA;이자비용/NNG;부담/NNG, 재무구조/NNG;악화/NNG, 재무비율/NNG;개선/NNG, 부채비율/NNG;개선/NNG, 재무구조/NNG;개선/NNG, 유동성/NNG;확보/NNG, 달러원/NNG;급등/NNG, 개선/NNG;효과/NNG, 이자/NNG;낮/VA",상승
